,h11_pred,h11_true
4137,7,7
4138,7,5
4139,6,5
4140,8,8
4141,6,6
4142,9,7
4143,7,7
4144,7,7
4145,6,6
4146,8,8
4147,10,11
4148,7,7
4149,10,10
4150,5,5
4151,5,5
4152,8,11
4153,8,7
4154,8,10
4155,7,6
4156,9,8
4157,6,6
4158,8,8
4159,8,8
4160,8,9
4161,11,10
4162,4,4
4163,7,6
4164,6,7
4165,4,13
4166,5,5
4167,9,13
4168,3,4
4169,7,7
4170,9,13
4171,8,7
4172,10,8
4173,9,8
4174,8,7
4175,6,6
4176,6,6
4177,7,7
4178,8,8
4179,8,8
4180,11,13
4181,6,9
4182,8,8
4183,9,8
4184,9,9
4185,5,5
4186,7,5
4187,4,4
4188,9,9
4189,9,9
4190,8,8
4191,7,8
4192,6,6
4193,3,4
4194,9,9
4195,8,8
4196,4,5
4197,5,6
4198,6,5
4199,9,9
4200,9,8
4201,6,4
4202,4,5
4203,11,12
4204,6,6
4205,8,7
4206,8,9
4207,9,9
4208,9,9
4209,8,8
4210,10,11
4211,7,7
4212,7,7
4213,4,4
4214,5,5
4215,7,7
4216,11,11
4217,3,3
4218,5,3
4219,9,8
4220,8,8
4221,7,7
4222,8,8
4223,12,14
4224,6,6
4225,8,9
4226,8,8
4227,9,9
4228,5,8
4229,10,9
4230,5,5
4231,9,8
4232,8,7
4233,7,7
4234,4,4
4235,6,6
4236,9,9
4237,9,10
4238,3,4
4239,8,8
4240,7,9
4241,8,8
4242,11,11
4243,7,7
4244,7,6
4245,6,6
4246,7,6
4247,5,5
4248,3,4
4249,3,3
4250,8,8
4251,10,10
4252,8,7
4253,5,4
4254,7,7
4255,9,9
4256,7,7
4257,7,7
4258,7,7
4259,11,12
4260,6,6
4261,4,3
4262,8,8
4263,7,7
4264,8,8
4265,6,6
4266,7,7
4267,7,7
4268,5,5
4269,6,6
4270,10,8
4271,11,9
4272,8,8
4273,6,6
4274,8,8
4275,6,6
4276,7,7
4277,9,9
4278,7,6
4279,9,9
4280,6,6
4281,10,10
4282,8,8
4283,9,9
4284,7,7
4285,6,7
4286,8,10
4287,8,8
4288,8,7
4289,5,4
4290,8,9
4291,6,6
4292,4,7
4293,8,8
4294,11,11
4295,9,9
4296,10,9
4297,6,6
4298,5,6
4299,9,9
4300,5,5
4301,5,5
4302,8,10
4303,7,7
4304,9,9
4305,9,9
4306,7,6
4307,9,8
4308,5,5
4309,8,9
4310,6,5
4311,6,6
4312,6,6
4313,9,9
4314,10,10
4315,9,11
4316,9,9
4317,7,7
4318,9,10
4319,9,11
4320,11,12
4321,11,11
4322,11,11
4323,10,11
4324,8,7
4325,9,7
4326,4,4
4327,5,6
4328,7,7
4329,7,6
4330,8,5
4331,7,5
4332,9,8
4333,8,8
4334,4,4
4335,5,5
4336,4,5
4337,8,8
4338,8,9
4339,8,8
4340,5,5
4341,9,8
4342,8,8
4343,7,8
4344,8,10
4345,8,10
4346,11,11
4347,8,7
4348,12,12
4349,8,8
4350,6,6
4351,7,7
4352,7,7
4353,10,11
4354,8,7
4355,5,6
4356,7,7
4357,8,11
4358,9,9
4359,7,7
4360,12,13
4361,6,6
4362,10,10
4363,10,9
4364,7,6
4365,9,9
4366,6,6
4367,6,6
4368,5,8
4369,8,8
4370,10,9
4371,7,7
4372,8,8
4373,8,7
4374,9,9
4375,5,5
4376,6,6
4377,7,7
4378,10,10
4379,6,6
4380,6,6
4381,4,4
4382,8,8
4383,8,9
4384,6,6
4385,6,5
4386,10,15
4387,8,8
4388,7,6
4389,8,9
4390,6,6
4391,6,6
4392,5,5
4393,6,6
4394,6,7
4395,6,6
4396,9,9
4397,7,7
4398,9,9
4399,10,10
4400,7,6
4401,8,8
4402,7,7
4403,4,5
4404,6,6
4405,9,9
4406,7,7
4407,4,4
4408,7,7
4409,3,3
4410,7,7
4411,8,10
4412,6,6
4413,5,5
4414,5,5
4415,9,8
4416,7,6
4417,7,7
4418,8,9
4419,2,3
4420,5,4
4421,8,8
4422,6,6
4423,5,5
4424,6,6
4425,8,7
4426,7,6
4427,9,11
4428,9,9
4429,9,7
4430,8,7
4431,6,7
4432,6,6
4433,3,3
4434,8,9
4435,7,7
4436,9,10
4437,6,6
4438,8,8
4439,8,9
4440,8,9
4441,7,6
4442,4,4
4443,4,4
4444,7,7
4445,8,8
4446,6,7
4447,9,11
4448,7,7
4449,7,7
4450,7,7
4451,7,8
4452,5,8
4453,5,5
4454,8,8
4455,7,7
4456,6,5
4457,7,7
4458,6,5
4459,5,5
4460,7,5
4461,6,6
4462,3,3
4463,9,12
4464,6,9
4465,7,7
4466,7,9
4467,8,7
4468,6,7
4469,8,7
4470,5,6
4471,8,9
4472,11,14
4473,7,7
4474,5,6
4475,7,8
4476,6,6
4477,6,6
4478,9,8
4479,9,9
4480,6,6
4481,9,8
4482,10,12
4483,6,7
4484,7,6
4485,8,9
4486,8,7
4487,8,8
4488,7,7
4489,6,6
4490,5,5
4491,5,5
4492,8,8
4493,5,2
4494,10,10
4495,8,9
4496,9,9
4497,7,7
4498,10,9
4499,7,7
4500,7,7
4501,8,8
4502,7,9
4503,7,7
4504,5,5
4505,7,8
4506,11,11
4507,8,7
4508,9,11
4509,7,7
4510,4,4
4511,7,5
4512,8,8
4513,9,9
4514,6,5
4515,8,8
4516,10,10
4517,9,9
4518,8,8
4519,12,12
4520,6,6
4521,9,10
4522,11,10
4523,7,7
4524,1,2
4525,10,9
4526,6,5
4527,7,7
4528,7,6
4529,4,4
4530,6,10
4531,10,9
4532,9,10
4533,6,5
4534,7,7
4535,8,7
4536,9,10
4537,7,11
4538,6,6
4539,4,10
4540,9,11
4541,9,9
4542,5,4
4543,7,7
4544,6,6
4545,5,5
4546,7,9
4547,9,9
4548,3,4
4549,10,10
4550,9,9
4551,6,5
4552,7,5
4553,9,8
4554,5,5
4555,6,6
4556,9,11
4557,6,6
4558,6,6
4559,6,5
4560,6,6
4561,11,13
4562,8,7
4563,10,10
4564,7,7
4565,7,7
4566,6,7
4567,7,6
4568,8,9
4569,6,6
4570,6,6
4571,6,7
4572,8,8
4573,5,5
4574,6,6
4575,9,10
4576,3,3
4577,7,7
4578,4,4
4579,7,6
4580,7,7
4581,8,8
4582,9,8
4583,7,6
4584,6,6
4585,5,5
4586,6,6
4587,9,8
4588,5,5
4589,4,4
4590,6,6
4591,10,11
4592,5,5
4593,9,9
4594,5,5
4595,7,6
4596,7,7
4597,11,10
4598,7,7
4599,7,5
4600,11,12
4601,5,5
4602,9,9
4603,7,7
4604,7,6
4605,3,3
4606,7,7
4607,8,12
4608,8,8
4609,8,9
4610,8,8
4611,5,5
4612,11,11
4613,5,5
4614,9,9
4615,7,7
4616,9,9
4617,5,5
4618,9,9
4619,9,8
4620,11,10
4621,4,4
4622,8,8
4623,7,6
4624,8,7
4625,4,4
4626,9,9
4627,9,12
4628,9,9
4629,5,5
4630,7,7
4631,8,9
4632,6,8
4633,4,4
4634,7,7
4635,10,9
4636,7,7
4637,5,5
4638,5,5
4639,7,7
4640,6,6
4641,7,7
4642,4,4
4643,6,6
4644,5,5
4645,5,5
4646,9,9
4647,4,4
4648,4,3
4649,4,4
4650,8,8
4651,6,6
4652,6,5
4653,10,10
4654,8,8
4655,8,6
4656,10,10
4657,5,4
4658,5,5
4659,5,5
4660,3,3
4661,7,7
4662,5,4
4663,8,8
4664,7,9
4665,10,11
4666,9,9
4667,7,7
4668,5,4
4669,6,7
4670,7,6
4671,5,4
4672,7,7
4673,6,6
4674,7,8
4675,10,12
4676,9,9
4677,7,6
4678,8,8
4679,11,10
4680,8,7
4681,4,4
4682,8,10
4683,8,8
4684,9,9
4685,7,7
4686,7,7
4687,7,8
4688,10,10
4689,9,9
4690,8,8
4691,8,8
4692,7,7
4693,7,7
4694,8,10
4695,10,10
4696,6,6
4697,7,7
4698,5,5
4699,6,6
4700,8,8
4701,7,7
4702,11,11
4703,8,9
4704,10,10
4705,7,7
4706,8,8
4707,7,7
4708,8,8
4709,6,6
4710,11,11
4711,8,8
4712,4,4
4713,8,9
4714,11,15
4715,8,7
4716,5,4
4717,7,7
4718,8,8
4719,8,8
4720,10,9
4721,9,9
4722,5,5
4723,10,9
4724,8,8
4725,9,8
4726,6,6
4727,7,5
4728,6,6
4729,4,4
4730,8,9
4731,11,11
4732,4,4
4733,8,8
4734,7,7
4735,10,10
4736,6,7
4737,4,4
4738,5,6
4739,5,5
4740,9,10
4741,7,6
4742,9,9
4743,8,8
4744,10,10
4745,8,7
4746,6,14
4747,6,6
4748,8,7
4749,9,8
4750,5,5
4751,5,5
4752,7,7
4753,11,12
4754,6,6
4755,8,9
4756,7,7
4757,7,7
4758,5,9
4759,8,7
4760,6,10
4761,3,3
4762,7,7
4763,8,8
4764,7,7
4765,9,9
4766,10,10
4767,5,5
4768,6,6
4769,4,4
4770,8,8
4771,5,5
4772,7,7
4773,6,6
4774,5,4
4775,5,4
4776,8,9
4777,11,11
4778,9,9
4779,7,6
4780,5,5
4781,7,7
4782,7,7
4783,8,7
4784,9,8
4785,7,7
4786,7,6
4787,8,7
4788,6,6
4789,7,7
4790,7,7
4791,9,9
4792,6,5
4793,9,9
4794,6,6
4795,5,5
4796,6,7
4797,10,10
4798,7,7
4799,8,8
4800,5,5
4801,11,10
4802,10,10
4803,12,12
4804,10,9
4805,9,9
4806,7,7
4807,7,7
4808,10,10
4809,10,10
4810,6,5
4811,7,8
4812,8,8
4813,10,12
4814,5,5
4815,5,4
4816,7,7
4817,7,6
4818,11,10
4819,11,10
4820,6,6
4821,5,7
4822,9,9
4823,6,6
4824,8,8
4825,8,8
4826,9,9
4827,7,7
4828,7,4
4829,4,4
4830,7,6
4831,8,6
4832,7,7
4833,4,4
4834,7,7
4835,7,7
4836,10,9
4837,8,8
4838,6,6
4839,11,12
4840,10,10
4841,6,6
4842,7,8
4843,9,9
4844,6,6
4845,10,10
4846,10,10
4847,6,5
4848,10,9
4849,5,8
4850,4,4
4851,10,10
4852,8,7
4853,5,6
4854,6,5
4855,6,8
4856,6,5
4857,5,5
4858,9,11
4859,9,10
4860,3,4
4861,9,9
4862,6,6
4863,5,5
4864,9,7
4865,8,8
4866,9,9
4867,9,9
4868,7,7
4869,11,11
4870,7,7
4871,6,6
4872,8,8
4873,3,3
4874,6,6
4875,9,12
4876,8,10
4877,8,7
4878,4,4
4879,7,5
4880,6,6
4881,10,10
4882,8,8
4883,11,11
4884,9,10
4885,4,4
4886,6,6
4887,7,7
4888,6,5
4889,9,8
4890,9,7
4891,7,7
4892,5,5
4893,5,4
4894,10,10
4895,9,9
4896,8,8
4897,5,5
4898,7,7
4899,9,9
4900,6,6
4901,6,7
4902,4,5
4903,8,7
4904,5,5
4905,5,5
4906,8,9
4907,6,7
4908,9,8
4909,7,7
4910,8,9
4911,6,6
4912,9,11
4913,10,11
4914,8,8
4915,5,5
4916,8,9
4917,8,8
4918,9,10
4919,9,9
4920,8,8
4921,8,8
4922,6,6
4923,7,7
4924,8,7
4925,9,9
4926,9,8
4927,4,4
4928,5,5
4929,12,11
4930,8,7
4931,8,8
4932,3,3
4933,9,8
4934,8,9
4935,9,9
4936,4,5
4937,8,8
4938,10,9
4939,2,3
4940,7,10
4941,7,8
4942,8,8
4943,10,11
4944,7,6
4945,10,9
4946,7,8
4947,9,12
4948,6,6
4949,6,6
4950,7,7
4951,11,14
4952,11,11
4953,9,8
4954,10,10
4955,7,7
4956,10,10
4957,9,9
4958,5,5
4959,8,9
4960,8,8
4961,9,9
4962,11,11
4963,7,7
4964,7,6
4965,9,9
4966,7,7
4967,10,12
4968,8,6
4969,8,7
4970,8,7
4971,7,7
4972,6,6
4973,8,7
4974,9,10
4975,4,4
4976,6,6
4977,10,10
4978,7,8
4979,5,5
4980,6,6
4981,6,5
4982,4,4
4983,6,5
4984,7,7
4985,7,7
4986,9,8
4987,7,7
4988,5,4
4989,8,8
4990,6,5
4991,4,4
4992,6,6
4993,7,7
4994,4,4
4995,9,10
4996,5,5
4997,7,7
4998,6,6
4999,6,6
5000,8,9
5001,6,6
5002,6,6
5003,7,8
5004,7,7
5005,8,8
5006,6,3
5007,7,8
5008,8,7
5009,10,10
5010,10,10
5011,5,7
5012,6,6
5013,7,7
5014,5,6
5015,10,11
5016,5,4
5017,4,5
5018,10,10
5019,6,6
5020,9,9
5021,11,11
5022,7,7
5023,7,7
5024,9,13
5025,6,6
5026,8,9
5027,5,7
5028,9,9
5029,5,5
5030,7,7
5031,9,9
5032,5,5
5033,3,4
5034,5,5
5035,6,6
5036,8,12
5037,8,8
5038,6,6
5039,8,9
5040,7,6
5041,7,7
5042,5,6
5043,7,7
5044,8,9
5045,8,8
5046,10,11
5047,6,4
5048,8,9
5049,4,4
5050,4,4
5051,5,5
5052,6,6
5053,8,8
5054,8,11
5055,4,4
5056,5,5
5057,7,7
5058,11,12
5059,8,7
5060,8,7
5061,5,5
5062,9,11
5063,4,4
5064,9,8
5065,7,9
5066,8,8
5067,7,7
5068,7,6
5069,9,9
5070,5,5
5071,11,10
5072,7,7
5073,11,13
5074,10,9
5075,5,5
5076,6,4
5077,6,5
5078,6,6
5079,6,10
5080,8,10
5081,7,7
5082,8,9
5083,6,6
5084,6,6
5085,6,6
5086,7,7
5087,6,6
5088,10,11
5089,10,11
5090,5,5
5091,6,5
5092,7,7
5093,8,7
5094,4,4
5095,6,6
5096,10,10
5097,9,9
5098,7,6
5099,5,5
5100,5,5
5101,8,8
5102,5,5
5103,5,5
5104,4,5
5105,5,5
5106,6,6
5107,8,7
5108,3,4
5109,8,8
5110,4,4
5111,4,3
5112,6,6
5113,10,11
5114,9,12
5115,5,4
5116,5,4
5117,4,3
5118,3,2
5119,9,10
5120,7,9
5121,11,11
5122,7,7
5123,7,7
5124,9,9
5125,8,7
5126,7,7
5127,7,7
5128,4,6
5129,8,8
5130,9,10
5131,9,8
5132,7,6
5133,8,8
5134,10,11
5135,8,10
5136,3,3
5137,7,6
5138,7,7
5139,5,4
5140,5,5
5141,8,9
5142,9,10
5143,10,10
5144,9,9
5145,9,8
5146,8,8
5147,3,3
5148,10,11
5149,11,10
5150,8,8
5151,5,7
5152,8,9
5153,9,8
5154,5,5
5155,9,8
5156,9,6
5157,11,11
5158,9,9
5159,9,10
5160,7,6
5161,4,4
5162,9,9
5163,8,9
5164,5,5
5165,6,6
5166,5,5
5167,10,9
5168,4,4
5169,4,5
5170,7,7
5171,9,8
5172,7,7
5173,10,10
5174,11,11
5175,7,7
5176,4,7
5177,7,7
5178,5,5
5179,6,6
5180,6,5
5181,8,8
5182,6,7
5183,9,9
5184,9,8
5185,7,12
5186,5,5
5187,11,11
5188,7,7
5189,9,10
5190,6,6
5191,8,8
5192,6,5
5193,6,7
5194,7,6
5195,8,8
5196,5,5
5197,5,5
5198,5,5
5199,6,6
5200,6,6
5201,9,9
5202,4,4
5203,5,5
5204,8,5
5205,7,7
5206,7,9
5207,11,10
5208,8,8
5209,6,5
5210,12,10
5211,6,6
5212,2,3
5213,9,11
5214,6,6
5215,8,6
5216,9,11
5217,10,10
5218,11,11
5219,5,5
5220,7,5
5221,8,8
5222,8,8
5223,6,8
5224,6,9
5225,6,6
5226,9,11
5227,6,6
5228,9,9
5229,7,7
5230,7,7
5231,1,2
5232,9,9
5233,8,10
5234,4,3
5235,5,5
5236,8,6
5237,6,6
5238,8,8
5239,5,3
5240,6,7
5241,6,6
5242,6,5
5243,5,6
5244,5,5
5245,11,12
5246,2,2
5247,5,5
5248,6,5
5249,7,7
5250,7,6
5251,7,7
5252,7,7
5253,8,7
5254,5,5
5255,4,4
5256,8,8
5257,5,5
5258,9,9
5259,9,10
5260,8,7
5261,8,8
5262,7,7
5263,7,7
5264,5,5
5265,4,4
5266,7,7
5267,7,6
5268,7,7
5269,7,6
5270,6,6
5271,7,7
5272,9,9
5273,7,7
5274,8,8
5275,7,10
5276,8,9
5277,8,8
5278,5,5
5279,4,4
5280,7,7
5281,7,7
5282,6,8
5283,7,8
5284,6,6
5285,5,5
5286,8,9
5287,8,9
5288,6,6
5289,8,8
5290,8,8
5291,7,7
5292,7,4
5293,6,5
5294,6,6
5295,11,10
5296,8,8
5297,5,5
5298,7,8
5299,7,6
5300,12,13
5301,7,7
5302,8,7
5303,6,5
5304,5,5
5305,10,11
5306,8,9
5307,9,10
5308,7,9
5309,4,3
5310,5,5
5311,7,7
5312,7,7
5313,6,6
5314,7,6
5315,8,8
5316,7,7
5317,7,7
5318,7,7
5319,10,10
5320,5,3
5321,6,4
5322,10,11
5323,10,9
5324,7,7
5325,6,6
5326,8,10
5327,10,10
5328,6,5
5329,5,5
5330,11,10
5331,8,8
5332,6,6
5333,9,10
5334,7,7
5335,7,11
5336,5,5
5337,11,11
5338,9,8
5339,7,7
5340,9,9
5341,10,8
5342,7,7
5343,7,6
5344,7,7
5345,7,10
5346,7,8
5347,4,3
5348,6,6
5349,8,7
5350,9,9
5351,5,7
5352,8,7
5353,9,8
5354,8,8
5355,8,6
5356,6,6
5357,7,7
5358,7,7
5359,8,8
5360,6,6
5361,3,4
5362,5,5
5363,6,6
5364,5,5
5365,10,9
5366,7,11
5367,6,8
5368,7,7
5369,9,10
5370,6,5
5371,11,13
5372,6,7
5373,10,11
5374,9,8
5375,7,7
5376,5,5
5377,8,8
5378,9,10
5379,6,6
5380,7,7
5381,7,8
5382,8,8
5383,7,7
5384,8,9
5385,3,4
5386,8,9
5387,5,5
5388,6,5
5389,8,8
5390,4,4
5391,5,5
5392,6,6
5393,10,11
5394,6,5
5395,7,6
5396,5,4
5397,10,12
5398,8,7
5399,6,6
5400,5,4
5401,6,6
5402,9,10
5403,8,6
5404,8,7
5405,2,3
5406,7,6
5407,7,8
5408,10,11
5409,10,14
5410,9,9
5411,6,8
5412,10,10
5413,8,8
5414,9,9
5415,8,7
5416,11,13
5417,9,8
5418,5,7
5419,8,7
5420,6,6
5421,9,9
5422,5,5
5423,8,15
5424,6,6
5425,9,9
5426,8,8
5427,7,8
5428,8,8
5429,7,6
5430,9,9
5431,6,7
5432,8,8
5433,10,9
5434,7,8
5435,8,8
5436,6,6
5437,7,7
5438,10,11
5439,8,9
5440,10,9
5441,8,7
5442,8,9
5443,10,9
5444,5,5
5445,3,4
5446,6,6
5447,4,4
5448,5,4
5449,8,7
5450,8,9
5451,6,6
5452,11,10
5453,10,10
5454,8,8
5455,5,5
5456,5,5
5457,10,10
5458,9,9
5459,7,6
5460,5,5
5461,8,8
5462,9,9
5463,9,9
5464,7,8
5465,5,7
5466,10,10
5467,5,5
5468,8,7
5469,5,5
5470,7,6
5471,6,6
5472,5,5
5473,7,7
5474,4,5
5475,10,10
5476,8,9
5477,7,6
5478,8,9
5479,7,7
5480,8,9
5481,4,4
5482,9,9
5483,7,6
5484,5,5
5485,8,6
5486,9,9
5487,7,6
5488,5,5
5489,10,10
5490,7,8
5491,4,4
5492,7,8
5493,4,4
5494,7,8
5495,8,7
