,h11_pred,h11_true
4137,11,10
4138,6,6
4139,9,9
4140,10,10
4141,7,7
4142,4,4
4143,7,7
4144,6,6
4145,9,9
4146,7,7
4147,5,5
4148,9,8
4149,6,4
4150,13,12
4151,5,7
4152,8,8
4153,7,6
4154,8,8
4155,6,6
4156,6,5
4157,9,9
4158,5,5
4159,5,5
4160,8,8
4161,7,7
4162,5,5
4163,9,9
4164,9,9
4165,6,6
4166,11,11
4167,7,8
4168,6,5
4169,10,10
4170,8,7
4171,11,11
4172,6,8
4173,8,8
4174,6,6
4175,8,8
4176,5,5
4177,3,2
4178,7,9
4179,5,4
4180,6,5
4181,6,6
4182,9,12
4183,7,7
4184,8,14
4185,7,7
4186,6,6
4187,11,12
4188,7,6
4189,10,10
4190,10,10
4191,7,7
4192,4,4
4193,5,6
4194,8,7
4195,9,8
4196,7,7
4197,9,11
4198,7,6
4199,8,8
4200,11,10
4201,10,10
4202,4,4
4203,6,8
4204,6,7
4205,10,10
4206,9,10
4207,8,8
4208,5,8
4209,5,6
4210,5,5
4211,9,9
4212,8,7
4213,7,7
4214,6,6
4215,6,6
4216,10,9
4217,8,8
4218,4,4
4219,6,6
4220,11,12
4221,6,6
4222,7,7
4223,7,7
4224,6,6
4225,8,9
4226,6,6
4227,9,11
4228,8,8
4229,9,8
4230,3,4
4231,6,6
4232,6,6
4233,11,11
4234,8,7
4235,5,4
4236,9,9
4237,9,8
4238,7,7
4239,8,8
4240,9,9
4241,8,19
4242,5,5
4243,9,9
4244,8,7
4245,6,5
4246,8,6
4247,8,8
4248,4,4
4249,10,8
4250,9,9
4251,7,7
4252,4,5
4253,7,8
4254,9,10
4255,9,10
4256,9,8
4257,7,7
4258,10,11
4259,8,8
4260,10,11
4261,7,6
4262,6,6
4263,6,5
4264,5,5
4265,6,6
4266,3,4
4267,5,4
4268,7,6
4269,10,9
4270,8,8
4271,8,7
4272,7,6
4273,10,10
4274,3,4
4275,8,11
4276,8,9
4277,12,13
4278,6,6
4279,4,4
4280,8,8
4281,8,9
4282,6,5
4283,7,6
4284,8,7
4285,7,7
4286,5,5
4287,5,5
4288,8,7
4289,9,8
4290,7,7
4291,5,5
4292,9,9
4293,8,9
4294,6,6
4295,9,8
4296,6,6
4297,8,9
4298,6,6
4299,10,10
4300,6,6
4301,9,9
4302,8,7
4303,5,7
4304,10,10
4305,8,7
4306,7,7
4307,6,6
4308,6,6
4309,8,8
4310,7,5
4311,6,7
4312,11,11
4313,8,10
4314,8,8
4315,6,7
4316,4,6
4317,8,8
4318,7,6
4319,5,6
4320,8,10
4321,5,5
4322,6,6
4323,9,9
4324,6,6
4325,10,10
4326,5,5
4327,9,10
4328,5,5
4329,6,6
4330,7,6
4331,9,8
4332,9,9
4333,8,9
4334,9,9
4335,8,8
4336,10,10
4337,10,11
4338,11,12
4339,10,11
4340,9,9
4341,9,11
4342,6,5
4343,8,8
4344,6,6
4345,4,2
4346,6,6
4347,5,5
4348,5,5
4349,5,5
4350,8,8
4351,8,10
4352,7,8
4353,5,5
4354,5,5
4355,7,8
4356,6,6
4357,8,8
4358,8,8
4359,8,8
4360,7,6
4361,7,8
4362,10,10
4363,7,7
4364,10,10
4365,8,8
4366,10,13
4367,9,9
4368,6,6
4369,7,7
4370,7,7
4371,10,10
4372,10,8
4373,4,4
4374,7,7
4375,9,9
4376,10,9
4377,8,8
4378,10,11
4379,6,6
4380,8,9
4381,9,9
4382,7,7
4383,10,10
4384,7,7
4385,6,6
4386,7,7
4387,7,7
4388,8,11
4389,7,7
4390,8,8
4391,5,5
4392,7,6
4393,5,5
4394,8,7
4395,7,6
4396,8,8
4397,5,5
4398,6,6
4399,3,3
4400,7,7
4401,7,7
4402,6,6
4403,6,4
4404,11,15
4405,6,8
4406,7,7
4407,9,9
4408,8,7
4409,6,6
4410,4,5
4411,5,6
4412,7,7
4413,6,6
4414,7,7
4415,5,5
4416,9,9
4417,10,9
4418,6,6
4419,9,8
4420,6,8
4421,7,7
4422,7,7
4423,8,8
4424,7,7
4425,5,5
4426,6,6
4427,5,5
4428,8,8
4429,10,10
4430,7,7
4431,4,3
4432,7,7
4433,7,7
4434,7,6
4435,6,6
4436,9,9
4437,3,4
4438,5,4
4439,7,9
4440,6,5
4441,4,4
4442,8,8
4443,5,5
4444,5,5
4445,8,11
4446,9,9
4447,9,9
4448,8,8
4449,7,7
4450,6,6
4451,5,5
4452,9,8
4453,8,8
4454,10,10
4455,6,6
4456,9,8
4457,6,8
4458,7,7
4459,6,6
4460,10,9
4461,7,7
4462,8,8
4463,8,8
4464,6,7
4465,10,11
4466,9,9
4467,6,6
4468,9,8
4469,8,8
4470,6,6
4471,6,5
4472,8,7
4473,6,6
4474,7,8
4475,7,7
4476,6,5
4477,6,6
4478,5,5
4479,6,5
4480,6,7
4481,9,12
4482,7,7
4483,6,6
4484,7,7
4485,6,6
4486,7,5
4487,6,6
4488,6,6
4489,7,6
4490,3,19
4491,7,7
4492,6,6
4493,6,7
4494,8,8
4495,7,6
4496,8,8
4497,10,9
4498,7,7
4499,5,5
4500,8,8
4501,9,12
4502,5,5
4503,6,7
4504,5,8
4505,8,8
4506,9,8
4507,8,8
4508,6,6
4509,5,5
4510,5,4
4511,8,8
4512,5,5
4513,5,4
4514,8,9
4515,9,9
4516,10,10
4517,6,6
4518,11,9
4519,6,6
4520,5,5
4521,10,9
4522,9,9
4523,5,8
4524,6,6
4525,7,7
4526,8,10
4527,7,8
4528,7,10
4529,8,8
4530,4,4
4531,5,5
4532,5,4
4533,9,9
4534,6,6
4535,8,8
4536,7,9
4537,7,9
4538,8,8
4539,9,12
4540,5,5
4541,11,11
4542,10,11
4543,7,8
4544,5,4
4545,8,9
4546,5,5
4547,9,8
4548,6,8
4549,6,6
4550,4,4
4551,8,8
4552,9,8
4553,5,5
4554,7,7
4555,5,8
4556,8,9
4557,10,11
4558,5,4
4559,8,8
4560,9,10
4561,10,10
4562,6,6
4563,7,7
4564,6,6
4565,4,4
4566,7,7
4567,9,9
4568,6,6
4569,9,12
4570,10,9
4571,6,7
4572,4,5
4573,9,7
4574,5,5
4575,6,6
4576,10,9
4577,6,6
4578,8,8
4579,5,5
4580,3,2
4581,10,13
4582,5,4
4583,8,8
4584,6,6
4585,8,6
4586,6,5
4587,7,6
4588,9,9
4589,7,7
4590,7,6
4591,8,8
4592,8,8
4593,5,5
4594,7,6
4595,9,11
4596,4,3
4597,6,4
4598,3,3
4599,6,6
4600,9,8
4601,8,8
4602,9,9
4603,5,5
4604,6,6
4605,5,5
4606,7,6
4607,9,8
4608,5,5
4609,4,4
4610,8,8
4611,9,11
4612,4,4
4613,9,8
4614,5,5
4615,8,9
4616,8,8
4617,10,10
4618,7,7
4619,6,6
4620,11,12
4621,6,6
4622,9,9
4623,7,7
4624,8,8
4625,5,3
4626,9,8
4627,9,10
4628,9,8
4629,8,8
4630,8,8
4631,8,6
4632,11,11
4633,6,5
4634,9,9
4635,7,7
4636,10,9
4637,8,9
4638,7,6
4639,10,9
4640,9,9
4641,10,10
4642,5,5
4643,7,7
4644,8,9
4645,8,6
4646,4,6
4647,9,9
4648,11,12
4649,9,8
4650,6,6
4651,7,7
4652,10,9
4653,8,8
4654,4,4
4655,6,6
4656,10,11
4657,7,7
4658,7,7
4659,6,5
4660,7,7
4661,6,6
4662,7,6
4663,6,5
4664,4,4
4665,5,5
4666,5,5
4667,8,9
4668,5,4
4669,3,3
4670,6,6
4671,7,7
4672,6,6
4673,7,5
4674,9,9
4675,9,9
4676,6,6
4677,10,10
4678,4,4
4679,6,6
4680,5,5
4681,4,3
4682,6,6
4683,5,3
4684,9,9
4685,9,9
4686,9,11
4687,7,9
4688,8,7
4689,5,4
4690,6,6
4691,8,8
4692,6,5
4693,8,7
4694,8,7
4695,7,7
4696,12,11
4697,10,9
4698,3,4
4699,6,6
4700,9,10
4701,4,4
4702,5,4
4703,10,10
4704,10,9
4705,9,10
4706,7,7
4707,7,7
4708,9,9
4709,9,9
4710,9,9
4711,8,8
4712,10,10
4713,6,6
4714,7,7
4715,8,10
4716,10,10
4717,9,10
4718,8,8
4719,2,3
4720,5,5
4721,8,8
4722,6,6
4723,11,11
4724,8,8
4725,9,9
4726,7,6
4727,7,7
4728,8,8
4729,9,8
4730,6,6
4731,10,11
4732,9,8
4733,7,7
4734,6,8
4735,10,15
4736,8,7
4737,6,5
4738,7,6
4739,7,9
4740,8,8
4741,9,8
4742,8,9
4743,7,7
4744,9,9
4745,9,9
4746,8,7
4747,6,3
4748,6,5
4749,8,8
4750,4,4
4751,7,8
4752,10,10
4753,7,6
4754,8,8
4755,8,8
4756,9,9
4757,7,6
4758,4,4
4759,5,5
4760,5,5
4761,8,7
4762,7,6
4763,11,9
4764,9,8
4765,10,10
4766,7,7
4767,12,11
4768,7,6
4769,6,6
4770,7,8
4771,7,7
4772,9,8
4773,7,6
4774,9,13
4775,8,7
4776,9,9
4777,9,9
4778,9,8
4779,9,7
4780,8,8
4781,10,10
4782,5,5
4783,7,7
4784,9,9
4785,8,7
4786,9,10
4787,10,11
4788,5,5
4789,6,6
4790,3,3
4791,7,9
4792,7,7
4793,5,5
4794,6,6
4795,8,6
4796,6,5
4797,6,6
4798,8,11
4799,9,9
4800,7,7
4801,7,5
4802,8,7
4803,8,8
4804,8,7
4805,7,7
4806,7,7
4807,6,5
4808,8,7
4809,6,5
4810,6,6
4811,7,6
4812,10,10
4813,5,5
4814,9,9
4815,5,5
4816,5,5
4817,5,5
4818,10,10
4819,9,9
4820,7,8
4821,5,6
4822,10,10
4823,10,10
4824,10,12
4825,9,9
4826,8,8
4827,9,9
4828,7,7
4829,9,10
4830,10,10
4831,6,6
4832,7,8
4833,9,9
4834,11,12
4835,6,6
4836,4,4
4837,4,5
4838,7,7
4839,10,11
4840,10,9
4841,7,7
4842,6,6
4843,6,7
4844,5,5
4845,7,7
4846,8,8
4847,8,9
4848,8,9
4849,5,4
4850,5,5
4851,8,9
4852,4,5
4853,7,7
4854,6,6
4855,6,6
4856,8,7
4857,9,9
4858,8,8
4859,6,6
4860,10,10
4861,9,10
4862,5,5
4863,8,7
4864,9,8
4865,3,3
4866,8,8
4867,8,9
4868,6,6
4869,9,9
4870,6,6
4871,6,6
4872,10,10
4873,7,7
4874,7,7
4875,5,5
4876,9,9
4877,6,4
4878,5,5
4879,8,12
4880,8,8
4881,3,3
4882,9,9
4883,6,5
4884,6,7
4885,8,7
4886,7,8
4887,9,9
4888,9,9
4889,3,4
4890,10,11
4891,8,9
4892,7,7
4893,10,9
4894,4,4
4895,5,5
4896,6,8
4897,9,9
4898,6,6
4899,5,4
4900,9,9
4901,6,6
4902,10,10
4903,8,11
4904,10,11
4905,10,10
4906,5,5
4907,6,4
4908,7,7
4909,7,7
4910,9,9
4911,6,6
4912,7,9
4913,5,4
4914,3,3
4915,9,8
4916,9,8
4917,6,5
4918,5,5
4919,5,5
4920,8,9
4921,7,5
4922,5,5
4923,5,5
4924,8,8
4925,9,7
4926,6,6
4927,9,9
4928,8,7
4929,9,8
4930,10,10
4931,8,8
4932,8,7
4933,6,6
4934,11,12
4935,9,9
4936,10,8
4937,5,5
4938,10,10
4939,8,8
4940,9,10
4941,8,10
4942,7,7
4943,9,9
4944,7,7
4945,8,8
4946,6,6
4947,9,9
4948,8,8
4949,6,6
4950,4,4
4951,10,11
4952,8,7
4953,9,9
4954,6,5
4955,6,10
4956,9,9
4957,7,7
4958,4,4
4959,7,6
4960,9,10
4961,3,3
4962,8,9
4963,8,8
4964,6,5
4965,10,11
4966,7,6
4967,7,9
4968,7,7
4969,8,11
4970,5,5
4971,6,9
4972,8,8
4973,3,19
4974,8,9
4975,10,9
4976,8,10
4977,6,6
4978,8,8
4979,9,9
4980,5,5
4981,8,9
4982,7,7
4983,8,8
4984,11,11
4985,6,5
4986,6,7
4987,10,10
4988,7,7
4989,9,11
4990,7,6
4991,8,8
4992,6,6
4993,8,8
4994,6,7
4995,7,8
4996,11,9
4997,7,7
4998,6,6
4999,11,10
5000,9,8
5001,6,6
5002,6,7
5003,5,5
5004,4,4
5005,7,7
5006,7,7
5007,5,5
5008,8,8
5009,8,7
5010,3,4
5011,9,8
5012,7,7
5013,5,4
5014,7,6
5015,7,7
5016,4,4
5017,8,10
5018,6,6
5019,8,8
5020,5,5
5021,7,7
5022,8,7
5023,7,7
5024,8,7
5025,6,5
5026,6,6
5027,8,9
5028,6,5
5029,8,8
5030,7,7
5031,12,11
5032,11,11
5033,6,6
5034,6,7
5035,7,7
5036,6,6
5037,11,11
5038,5,6
5039,8,8
5040,10,10
5041,6,6
5042,7,9
5043,9,11
5044,5,4
5045,5,5
5046,9,11
5047,7,7
5048,8,8
5049,6,6
5050,8,8
5051,6,6
5052,7,7
5053,10,10
5054,4,5
5055,5,5
5056,2,3
5057,7,6
5058,10,11
5059,9,8
5060,6,7
5061,9,9
5062,8,8
5063,8,7
5064,7,7
5065,7,12
5066,7,8
5067,9,8
5068,9,11
5069,9,4
5070,8,8
5071,5,5
5072,5,4
5073,7,8
5074,7,7
5075,8,8
5076,10,11
5077,6,6
5078,6,6
5079,10,8
5080,11,12
5081,9,8
5082,8,8
5083,5,4
5084,11,11
5085,7,7
5086,7,8
5087,8,8
5088,9,8
5089,7,7
5090,7,8
5091,10,9
5092,6,6
5093,11,10
5094,7,8
5095,10,13
5096,8,8
5097,6,6
5098,6,4
5099,6,5
5100,7,6
5101,6,6
5102,10,10
5103,9,9
5104,5,7
5105,9,8
5106,7,7
5107,5,4
5108,7,7
5109,7,5
5110,9,11
5111,8,11
5112,7,8
5113,6,5
5114,9,8
5115,7,7
5116,4,4
5117,6,6
5118,8,8
5119,10,9
5120,6,6
5121,6,6
5122,6,6
5123,7,7
5124,8,8
5125,5,5
5126,4,4
5127,6,6
5128,7,7
5129,8,9
5130,4,3
5131,7,7
5132,6,6
5133,4,3
5134,7,7
5135,10,13
5136,10,12
5137,4,4
5138,4,4
5139,4,4
5140,2,2
5141,8,8
5142,8,9
5143,11,11
5144,5,5
5145,7,6
5146,8,8
5147,6,7
5148,7,6
5149,7,7
5150,5,5
5151,8,8
5152,8,10
5153,8,8
5154,7,7
5155,9,8
5156,9,11
5157,10,10
5158,4,4
5159,8,9
5160,7,9
5161,6,5
5162,6,6
5163,7,7
5164,11,10
5165,10,10
5166,10,9
5167,9,9
5168,9,9
5169,4,3
5170,8,12
5171,10,10
5172,7,7
5173,7,7
5174,9,9
5175,7,7
5176,6,6
5177,8,9
5178,8,7
5179,10,11
5180,6,5
5181,8,8
5182,10,10
5183,6,6
5184,4,4
5185,9,8
5186,8,8
5187,4,4
5188,6,5
5189,7,7
5190,5,5
5191,6,8
5192,8,8
5193,6,6
5194,7,7
5195,8,8
5196,8,7
5197,9,10
5198,11,11
5199,7,8
5200,6,6
5201,7,7
5202,5,7
5203,4,4
5204,5,5
5205,7,8
5206,8,9
5207,9,9
5208,8,8
5209,8,7
5210,5,5
5211,11,12
5212,7,7
5213,10,10
5214,3,6
5215,6,7
5216,5,5
5217,5,5
5218,6,6
5219,6,8
5220,6,6
5221,6,6
5222,6,6
5223,8,6
5224,6,6
5225,8,7
5226,5,5
5227,7,6
5228,6,5
5229,7,7
5230,7,11
5231,10,10
5232,9,8
5233,6,6
5234,10,10
5235,5,4
5236,6,6
5237,13,12
5238,8,9
5239,7,7
5240,11,11
5241,10,10
5242,11,11
5243,5,5
5244,6,5
5245,8,8
5246,8,8
5247,6,6
5248,6,7
5249,5,4
5250,9,11
5251,8,8
5252,10,8
5253,9,8
5254,8,7
5255,2,2
5256,8,8
5257,9,9
5258,6,6
5259,5,5
5260,5,5
5261,6,6
5262,7,8
5263,4,3
5264,7,7
5265,7,7
5266,5,5
5267,6,6
5268,5,5
5269,9,11
5270,4,3
5271,5,5
5272,6,5
5273,7,7
5274,5,5
5275,4,4
5276,7,7
5277,6,7
5278,3,3
5279,5,4
5280,8,8
5281,5,5
5282,9,9
5283,10,10
5284,7,7
5285,7,8
5286,7,6
5287,7,7
5288,5,5
5289,6,6
5290,8,7
5291,6,6
5292,7,9
5293,7,7
5294,6,6
5295,8,7
5296,9,9
5297,8,7
5298,8,8
5299,9,9
5300,6,8
5301,8,9
5302,6,5
5303,5,4
5304,5,4
5305,5,5
5306,6,6
5307,4,5
5308,8,8
5309,6,6
5310,2,3
5311,9,9
5312,8,8
5313,5,6
5314,6,7
5315,8,7
5316,4,10
5317,4,1
5318,6,6
5319,6,6
5320,6,13
5321,8,8
5322,6,6
5323,7,7
5324,6,6
5325,10,13
5326,5,6
5327,5,5
5328,6,5
5329,7,7
5330,10,10
5331,7,7
5332,8,9
5333,10,11
5334,5,4
5335,6,6
5336,7,7
5337,7,7
5338,9,8
5339,8,8
5340,10,9
5341,7,6
5342,7,7
5343,9,8
5344,9,9
5345,2,2
5346,6,6
5347,10,13
5348,9,9
5349,5,12
5350,8,8
5351,10,10
5352,9,10
5353,6,6
5354,6,6
5355,8,9
5356,8,8
5357,6,6
5358,10,10
5359,6,5
5360,9,10
5361,5,5
5362,12,13
5363,10,10
5364,8,8
5365,10,9
5366,8,8
5367,7,7
5368,7,7
5369,7,7
5370,7,7
5371,7,7
5372,5,5
5373,7,7
5374,8,7
5375,9,9
5376,8,7
5377,7,9
5378,9,9
5379,8,9
5380,6,6
5381,6,6
5382,6,6
5383,9,9
5384,9,8
5385,6,7
5386,5,3
5387,6,5
5388,5,5
5389,6,6
5390,10,9
5391,8,9
5392,8,8
5393,8,7
5394,9,9
5395,6,6
5396,5,0
5397,6,6
5398,9,11
5399,8,10
5400,7,7
5401,5,5
5402,9,9
5403,7,11
5404,3,3
5405,6,6
5406,7,6
5407,9,9
5408,8,7
5409,7,8
5410,5,5
5411,8,8
5412,6,6
5413,7,9
5414,9,9
5415,6,5
5416,7,6
5417,7,7
5418,9,11
5419,7,6
5420,8,7
5421,5,4
5422,10,12
5423,7,7
5424,7,7
5425,4,4
5426,6,6
5427,8,10
5428,6,6
5429,8,8
5430,3,3
5431,6,6
5432,2,3
5433,11,11
5434,8,19
5435,10,9
5436,6,6
5437,8,8
5438,8,7
5439,7,9
5440,8,7
5441,9,0
5442,8,7
5443,7,7
5444,7,8
5445,8,7
5446,7,8
5447,6,6
5448,8,15
5449,5,7
5450,9,9
5451,9,9
5452,9,11
5453,9,9
5454,8,8
5455,10,10
5456,8,7
5457,8,8
5458,10,9
5459,10,10
5460,9,8
5461,6,6
5462,6,6
5463,9,10
5464,6,6
5465,10,10
5466,9,9
5467,7,7
5468,10,10
5469,5,4
5470,6,6
5471,5,5
5472,4,4
5473,6,6
5474,8,9
5475,9,8
5476,6,6
5477,10,11
5478,11,9
5479,7,7
5480,1,3
5481,5,4
5482,11,10
5483,10,9
5484,6,6
5485,6,6
5486,9,9
5487,9,9
5488,6,6
5489,9,9
5490,7,7
5491,10,9
5492,8,7
5493,9,8
5494,6,6
5495,6,6
5496,6,6
5497,5,7
5498,8,8
5499,6,5
5500,8,10
5501,8,7
5502,4,4
5503,8,7
5504,7,7
5505,9,8
5506,5,4
5507,10,10
5508,5,5
5509,7,8
5510,6,6
5511,7,7
5512,7,7
5513,5,5
5514,9,9
5515,5,5
5516,5,5
5517,4,4
5518,6,6
5519,8,7
5520,7,6
5521,7,7
5522,9,9
